Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50058-4,MDA-MB-231,10068-101-1,Vemurafenib,10,uM,LJP5,3,C13,72,hr,1311,2715,5010,0.5418,0.4568
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.04,uM,LJP5,1,D18,72,hr,1311,4728,5128,0.9219,0.9190
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.04,uM,LJP5,2,D18,72,hr,1311,5232,5100,1.0259,1.0263
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.04,uM,LJP5,3,D18,72,hr,1311,4928,5010,0.9835,0.9828
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.12,uM,LJP5,1,D17,72,hr,1311,4776,5128,0.9313,0.9289
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.12,uM,LJP5,2,D17,72,hr,1311,5230,5100,1.0255,1.0259
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.12,uM,LJP5,3,D17,72,hr,1311,4952,5010,0.9883,0.9878
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.37,uM,LJP5,1,D16,72,hr,1311,4882,5128,0.9520,0.9506
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.37,uM,LJP5,2,D16,72,hr,1311,5175,5100,1.0147,1.0150
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,0.37,uM,LJP5,3,D16,72,hr,1311,4458,5010,0.8897,0.8827
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,1.11,uM,LJP5,1,D15,72,hr,1311,4475,5128,0.8726,0.8661
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,1.11,uM,LJP5,2,D15,72,hr,1311,4942,5100,0.9690,0.9681
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,1.11,uM,LJP5,3,D15,72,hr,1311,4700,5010,0.9380,0.9348
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,3.33,uM,LJP5,1,D14,72,hr,1311,4938,5128,0.9629,0.9619
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,3.33,uM,LJP5,2,D14,72,hr,1311,5082,5100,0.9965,0.9964
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,3.33,uM,LJP5,3,D14,72,hr,1311,4731,5010,0.9442,0.9414
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,10,uM,LJP5,1,D13,72,hr,1311,5150,5128,1.0042,1.0043
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,10,uM,LJP5,2,D13,72,hr,1311,5111,5100,1.0022,1.0022
50058-4,MDA-MB-231,10069-101-1,Enzastaurin,10,uM,LJP5,3,D13,72,hr,1311,5167,5010,1.0312,1.0320
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.04,uM,LJP6,1,E18,72,hr,1311,3372,4870,0.6924,0.6469
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.04,uM,LJP6,2,E18,72,hr,1311,3930,4961,0.7921,0.7713
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.04,uM,LJP6,3,E18,72,hr,1311,3602,4973,0.7242,0.6910
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.12,uM,LJP6,1,E17,72,hr,1311,3210,4870,0.6591,0.6046
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.12,uM,LJP6,2,E17,72,hr,1311,3341,4961,0.6734,0.6276
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.12,uM,LJP6,3,E17,72,hr,1311,3318,4973,0.6671,0.6203
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.37,uM,LJP6,1,E16,72,hr,1311,2805,4870,0.5760,0.4942
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.37,uM,LJP6,2,E16,72,hr,1311,3268,4961,0.6587,0.6090
50058-4,MDA-MB-231,10071-101-1,Palbociclib,0.37,uM,LJP6,3,E16,72,hr,1311,2915,4973,0.5861,0.5148
50058-4,MDA-MB-231,10071-101-1,Palbociclib,1.11,uM,LJP6,1,E15,72,hr,1311,2618,4870,0.5376,0.4407
50058-4,MDA-MB-231,10071-101-1,Palbociclib,1.11,uM,LJP6,2,E15,72,hr,1311,2827,4961,0.5698,0.4919
50058-4,MDA-MB-231,10071-101-1,Palbociclib,1.11,uM,LJP6,3,E15,72,hr,1311,2631,4973,0.5290,0.4362
50058-4,MDA-MB-231,10071-101-1,Palbociclib,3.33,uM,LJP6,1,E14,72,hr,1311,2357,4870,0.4840,0.3630
50058-4,MDA-MB-231,10071-101-1,Palbociclib,3.33,uM,LJP6,2,E14,72,hr,1311,2517,4961,0.5073,0.4043
50058-4,MDA-MB-231,10071-101-1,Palbociclib,3.33,uM,LJP6,3,E14,72,hr,1311,2404,4973,0.4833,0.3703
50058-4,MDA-MB-231,10071-101-1,Palbociclib,10,uM,LJP6,1,E13,72,hr,1311,2181,4870,0.4478,0.3082
50058-4,MDA-MB-231,10071-101-1,Palbociclib,10,uM,LJP6,2,E13,72,hr,1311,2207,4961,0.4448,0.3114
50058-4,MDA-MB-231,10071-101-1,Palbociclib,10,uM,LJP6,3,E13,72,hr,1311,2071,4973,0.4164,0.2681
50058-4,MDA-MB-231,10072-101-1,PF562271,0.04,uM,LJP6,1,F18,72,hr,1311,4476,4870,0.9191,0.9128
50058-4,MDA-MB-231,10072-101-1,PF562271,0.04,uM,LJP6,2,F18,72,hr,1311,4646,4961,0.9364,0.9327
50058-4,MDA-MB-231,10072-101-1,PF562271,0.04,uM,LJP6,3,F18,72,hr,1311,4504,4973,0.9056,0.8994
50058-4,MDA-MB-231,10072-101-1,PF562271,0.12,uM,LJP6,1,F17,72,hr,1311,4048,4870,0.8312,0.8138
50058-4,MDA-MB-231,10072-101-1,PF562271,0.12,uM,LJP6,2,F17,72,hr,1311,4798,4961,0.9670,0.9654
50058-4,MDA-MB-231,10072-101-1,PF562271,0.12,uM,LJP6,3,F17,72,hr,1311,4316,4973,0.8678,0.8578
50058-4,MDA-MB-231,10072-101-1,PF562271,0.37,uM,LJP6,1,F16,72,hr,1311,3848,4870,0.7901,0.7659
50058-4,MDA-MB-231,10072-101-1,PF562271,0.37,uM,LJP6,2,F16,72,hr,1311,4233,4961,0.8531,0.8412
50058-4,MDA-MB-231,10072-101-1,PF562271,0.37,uM,LJP6,3,F16,72,hr,1311,3838,4973,0.7717,0.7478
50058-4,MDA-MB-231,10072-101-1,PF562271,1.11,uM,LJP6,1,F15,72,hr,1311,3387,4870,0.6955,0.6508
50058-4,MDA-MB-231,10072-101-1,PF562271,1.11,uM,LJP6,2,F15,72,hr,1311,3794,4961,0.7647,0.7391
50058-4,MDA-MB-231,10072-101-1,PF562271,1.11,uM,LJP6,3,F15,72,hr,1311,3268,4973,0.6570,0.6076
50058-4,MDA-MB-231,10072-101-1,PF562271,3.33,uM,LJP6,1,F14,72,hr,1311,1992,4870,0.4090,0.2470
50058-4,MDA-MB-231,10072-101-1,PF562271,3.33,uM,LJP6,2,F14,72,hr,1311,1978,4961,0.3987,0.2386
50058-4,MDA-MB-231,10072-101-1,PF562271,3.33,uM,LJP6,3,F14,72,hr,1311,1894,4973,0.3808,0.2105
50058-4,MDA-MB-231,10072-101-1,PF562271,10,uM,LJP6,1,F13,72,hr,1311,920,4870,0.1889,-0.1709
50058-4,MDA-MB-231,10072-101-1,PF562271,10,uM,LJP6,2,F13,72,hr,1311,865,4961,0.1743,-0.1950
50058-4,MDA-MB-231,10072-101-1,PF562271,10,uM,LJP6,3,F13,72,hr,1311,864,4973,0.1737,-0.1952
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.04,uM,LJP6,1,E24,72,hr,1311,2232,4870,0.4583,0.3243
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.04,uM,LJP6,2,E24,72,hr,1311,2413,4961,0.4863,0.3738
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.04,uM,LJP6,3,E24,72,hr,1311,2326,4973,0.4677,0.3470
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.12,uM,LJP6,1,E23,72,hr,1311,2124,4870,0.4361,0.2900
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.12,uM,LJP6,2,E23,72,hr,1311,2114,4961,0.4261,0.2823
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.12,uM,LJP6,3,E23,72,hr,1311,2177,4973,0.4377,0.3014
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.37,uM,LJP6,1,E22,72,hr,1311,1362,4870,0.2797,0.0201
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.37,uM,LJP6,2,E22,72,hr,1311,1569,4961,0.3162,0.0978
50058-4,MDA-MB-231,10073-101-1,PHA-793887,0.37,uM,LJP6,3,E22,72,hr,1311,1517,4973,0.3050,0.0785
50058-4,MDA-MB-231,10073-101-1,PHA-793887,1.11,uM,LJP6,1,E21,72,hr,1311,1228,4870,0.2521,-0.0342
50058-4,MDA-MB-231,10073-101-1,PHA-793887,1.11,uM,LJP6,2,E21,72,hr,1311,1368,4961,0.2757,0.0221
50058-4,MDA-MB-231,10073-101-1,PHA-793887,1.11,uM,LJP6,3,E21,72,hr,1311,1201,4973,0.2415,-0.0448
50058-4,MDA-MB-231,10073-101-1,PHA-793887,3.33,uM,LJP6,1,E20,72,hr,1311,1029,4870,0.2113,-0.1204
50058-4,MDA-MB-231,10073-101-1,PHA-793887,3.33,uM,LJP6,2,E20,72,hr,1311,1048,4961,0.2112,-0.1104
50058-4,MDA-MB-231,10073-101-1,PHA-793887,3.33,uM,LJP6,3,E20,72,hr,1311,1088,4973,0.2188,-0.0927
50058-4,MDA-MB-231,10073-101-1,PHA-793887,10,uM,LJP6,1,E19,72,hr,1311,748,4870,0.1536,-0.2568
50058-4,MDA-MB-231,10073-101-1,PHA-793887,10,uM,LJP6,2,E19,72,hr,1311,753,4961,0.1518,-0.2511
50058-4,MDA-MB-231,10073-101-1,PHA-793887,10,uM,LJP6,3,E19,72,hr,1311,727,4973,0.1462,-0.2643
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.04,uM,LJP6,1,F24,72,hr,1311,4107,4870,0.8433,0.8278
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.04,uM,LJP6,2,F24,72,hr,1311,4341,4961,0.8749,0.8655
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.04,uM,LJP6,3,F24,72,hr,1311,4625,4973,0.9299,0.9258
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.12,uM,LJP6,1,F23,72,hr,1311,4231,4870,0.8688,0.8567
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.12,uM,LJP6,2,F23,72,hr,1311,4317,4961,0.8701,0.8601
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.12,uM,LJP6,3,F23,72,hr,1311,4586,4973,0.9220,0.9173
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.37,uM,LJP6,1,F22,72,hr,1311,4181,4870,0.8585,0.8451
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.37,uM,LJP6,2,F22,72,hr,1311,4189,4961,0.8443,0.8312
50058-4,MDA-MB-231,10075-101-1,QL-X-138,0.37,uM,LJP6,3,F22,72,hr,1311,4204,4973,0.8452,0.8325
50058-4,MDA-MB-231,10075-101-1,QL-X-138,1.11,uM,LJP6,1,F21,72,hr,1311,4151,4870,0.8523,0.8381
50058-4,MDA-MB-231,10075-101-1,QL-X-138,1.11,uM,LJP6,2,F21,72,hr,1311,3906,4961,0.7872,0.7656
50058-4,MDA-MB-231,10075-101-1,QL-X-138,1.11,uM,LJP6,3,F21,72,hr,1311,3868,4973,0.7777,0.7549
50058-4,MDA-MB-231,10075-101-1,QL-X-138,3.33,uM,LJP6,1,F20,72,hr,1311,3346,4870,0.6870,0.6402
50058-4,MDA-MB-231,10075-101-1,QL-X-138,3.33,uM,LJP6,2,F20,72,hr,1311,3109,4961,0.6266,0.5677
50058-4,MDA-MB-231,10075-101-1,QL-X-138,3.33,uM,LJP6,3,F20,72,hr,1311,3296,4973,0.6627,0.6147
50058-4,MDA-MB-231,10075-101-1,QL-X-138,10,uM,LJP6,1,F19,72,hr,1311,990,4870,0.2033,-0.1382
50058-4,MDA-MB-231,10075-101-1,QL-X-138,10,uM,LJP6,2,F19,72,hr,1311,954,4961,0.1923,-0.1529
50058-4,MDA-MB-231,10075-101-1,QL-X-138,10,uM,LJP6,3,F19,72,hr,1311,877,4973,0.1763,-0.1889
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.04,uM,LJP6,1,O24,72,hr,1311,3917,4870,0.8043,0.7826
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.04,uM,LJP6,2,O24,72,hr,1311,4090,4961,0.8243,0.8085
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.04,uM,LJP6,3,O24,72,hr,1311,3936,4973,0.7914,0.7708
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.12,uM,LJP6,1,O23,72,hr,1311,3548,4870,0.7285,0.6918
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.12,uM,LJP6,2,O23,72,hr,1311,3658,4961,0.7373,0.7063
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.12,uM,LJP6,3,O23,72,hr,1311,3468,4973,0.6973,0.6580
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.37,uM,LJP6,1,O22,72,hr,1311,2875,4870,0.5903,0.5138
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.37,uM,LJP6,2,O22,72,hr,1311,2775,4961,0.5593,0.4776
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,0.37,uM,LJP6,3,O22,72,hr,1311,3006,4973,0.6044,0.5392
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,1.11,uM,LJP6,1,O21,72,hr,1311,2084,4870,0.4279,0.2771
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,1.11,uM,LJP6,2,O21,72,hr,1311,1912,4961,0.3854,0.2169
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,1.11,uM,LJP6,3,O21,72,hr,1311,2089,4973,0.4200,0.2738
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,3.33,uM,LJP6,1,O20,72,hr,1311,1409,4870,0.2893,0.0385
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,3.33,uM,LJP6,2,O20,72,hr,1311,1430,4961,0.2882,0.0460
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,3.33,uM,LJP6,3,O20,72,hr,1311,1424,4973,0.2863,0.0436
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,10,uM,LJP6,1,O19,72,hr,1311,1081,4870,0.2220,-0.0972
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,10,uM,LJP6,2,O19,72,hr,1311,1090,4961,0.2197,-0.0920
50058-4,MDA-MB-231,10077-101-1,QL-XII-47,10,uM,LJP6,3,O19,72,hr,1311,1091,4973,0.2194,-0.0914
50058-4,MDA-MB-231,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,1311,2818,4870,0.5786,0.4979
50058-4,MDA-MB-231,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,1311,2731,4961,0.5504,0.4653
50058-4,MDA-MB-231,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,1311,2691,4973,0.5410,0.4531
50058-4,MDA-MB-231,10079-101-1,Torin1,0.12,uM,LJP6,1,O17,72,hr,1311,2361,4870,0.4848,0.3642
50058-4,MDA-MB-231,10079-101-1,Torin1,0.12,uM,LJP6,2,O17,72,hr,1311,2057,4961,0.4146,0.2642
50058-4,MDA-MB-231,10079-101-1,Torin1,0.12,uM,LJP6,3,O17,72,hr,1311,2313,4973,0.4650,0.3431
50058-4,MDA-MB-231,10079-101-1,Torin1,0.37,uM,LJP6,1,O16,72,hr,1311,1919,4870,0.3940,0.2227
50058-4,MDA-MB-231,10079-101-1,Torin1,0.37,uM,LJP6,2,O16,72,hr,1311,1900,4961,0.3829,0.2129
50058-4,MDA-MB-231,10079-101-1,Torin1,0.37,uM,LJP6,3,O16,72,hr,1311,2135,4973,0.4293,0.2883
50058-4,MDA-MB-231,10079-101-1,Torin1,1.11,uM,LJP6,1,O15,72,hr,1311,1908,4870,0.3918,0.2190
50058-4,MDA-MB-231,10079-101-1,Torin1,1.11,uM,LJP6,2,O15,72,hr,1311,1677,4961,0.3380,0.1366
50058-4,MDA-MB-231,10079-101-1,Torin1,1.11,uM,LJP6,3,O15,72,hr,1311,1787,4973,0.3593,0.1745
50058-4,MDA-MB-231,10079-101-1,Torin1,3.33,uM,LJP6,1,O14,72,hr,1311,1656,4870,0.3400,0.1311
50058-4,MDA-MB-231,10079-101-1,Torin1,3.33,uM,LJP6,2,O14,72,hr,1311,1477,4961,0.2977,0.0638
50058-4,MDA-MB-231,10079-101-1,Torin1,3.33,uM,LJP6,3,O14,72,hr,1311,1573,4973,0.3163,0.0991
50058-4,MDA-MB-231,10079-101-1,Torin1,10,uM,LJP6,1,O13,72,hr,1311,1154,4870,0.2370,-0.0654
50058-4,MDA-MB-231,10079-101-1,Torin1,10,uM,LJP6,2,O13,72,hr,1311,1159,4961,0.2336,-0.0625
50058-4,MDA-MB-231,10079-101-1,Torin1,10,uM,LJP6,3,O13,72,hr,1311,1181,4973,0.2374,-0.0531
50058-4,MDA-MB-231,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,1311,2114,5128,0.4122,0.2746
50058-4,MDA-MB-231,10080-101-1,Torin2,0.04,uM,LJP5,2,I24,72,hr,1311,2103,5100,0.4124,0.2725
50058-4,MDA-MB-231,10080-101-1,Torin2,0.04,uM,LJP5,3,I24,72,hr,1311,2391,5010,0.4772,0.3641
50058-4,MDA-MB-231,10080-101-1,Torin2,0.12,uM,LJP5,1,I23,72,hr,1311,1999,5128,0.3898,0.2389
50058-4,MDA-MB-231,10080-101-1,Torin2,0.12,uM,LJP5,2,I23,72,hr,1311,1937,5100,0.3798,0.2202
50058-4,MDA-MB-231,10080-101-1,Torin2,0.12,uM,LJP5,3,I23,72,hr,1311,1969,5010,0.3930,0.2338
50058-4,MDA-MB-231,10080-101-1,Torin2,0.37,uM,LJP5,1,I22,72,hr,1311,1556,5128,0.3034,0.0907
50058-4,MDA-MB-231,10080-101-1,Torin2,0.37,uM,LJP5,2,I22,72,hr,1311,1593,5100,0.3124,0.1043
50058-4,MDA-MB-231,10080-101-1,Torin2,0.37,uM,LJP5,3,I22,72,hr,1311,1581,5010,0.3155,0.1014
50058-4,MDA-MB-231,10080-101-1,Torin2,1.11,uM,LJP5,1,I21,72,hr,1311,1688,5128,0.3292,0.1368
50058-4,MDA-MB-231,10080-101-1,Torin2,1.11,uM,LJP5,2,I21,72,hr,1311,1616,5100,0.3169,0.1124
50058-4,MDA-MB-231,10080-101-1,Torin2,1.11,uM,LJP5,3,I21,72,hr,1311,1497,5010,0.2988,0.0707
50058-4,MDA-MB-231,10080-101-1,Torin2,3.33,uM,LJP5,1,I20,72,hr,1311,1427,5128,0.2783,0.0438
50058-4,MDA-MB-231,10080-101-1,Torin2,3.33,uM,LJP5,2,I20,72,hr,1311,1576,5100,0.3090,0.0982
50058-4,MDA-MB-231,10080-101-1,Torin2,3.33,uM,LJP5,3,I20,72,hr,1311,1347,5010,0.2688,0.0138
50058-4,MDA-MB-231,10080-101-1,Torin2,10,uM,LJP5,1,I19,72,hr,1311,762,5128,0.1486,-0.2413
50058-4,MDA-MB-231,10080-101-1,Torin2,10,uM,LJP5,2,I19,72,hr,1311,777,5100,0.1524,-0.2346
50058-4,MDA-MB-231,10080-101-1,Torin2,10,uM,LJP5,3,I19,72,hr,1311,803,5010,0.1603,-0.2242
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.04,uM,LJP6,1,J24,72,hr,1311,4124,4870,0.8468,0.8317
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.04,uM,LJP6,2,J24,72,hr,1311,4645,4961,0.9362,0.9325
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.04,uM,LJP6,3,J24,72,hr,1311,4324,4973,0.8694,0.8596
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.12,uM,LJP6,1,J23,72,hr,1311,4504,4870,0.9248,0.9191
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.12,uM,LJP6,2,J23,72,hr,1311,4554,4961,0.9178,0.9126
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.12,uM,LJP6,3,J23,72,hr,1311,4649,4973,0.9347,0.9310
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.37,uM,LJP6,1,J22,72,hr,1311,4283,4870,0.8794,0.8687
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.37,uM,LJP6,2,J22,72,hr,1311,4613,4961,0.9297,0.9255
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,0.37,uM,LJP6,3,J22,72,hr,1311,4521,4973,0.9090,0.9032
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,1.11,uM,LJP6,1,J21,72,hr,1311,4262,4870,0.8751,0.8639
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,1.11,uM,LJP6,2,J21,72,hr,1311,4264,4961,0.8594,0.8482
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,1.11,uM,LJP6,3,J21,72,hr,1311,4277,4973,0.8599,0.8490
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,3.33,uM,LJP6,1,J20,72,hr,1311,3886,4870,0.7979,0.7751
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,3.33,uM,LJP6,2,J20,72,hr,1311,4108,4961,0.8280,0.8126
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,3.33,uM,LJP6,3,J20,72,hr,1311,4093,4973,0.8229,0.8072
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,10,uM,LJP6,1,J19,72,hr,1311,1582,4870,0.3248,0.1041
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,10,uM,LJP6,2,J19,72,hr,1311,1682,4961,0.3390,0.1383
50058-4,MDA-MB-231,10082-101-1,WZ-4-145,10,uM,LJP6,3,J19,72,hr,1311,1375,4973,0.2765,0.0248
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.04,uM,LJP5,1,D24,72,hr,1311,871,5128,0.1698,-0.1879
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.04,uM,LJP5,2,D24,72,hr,1311,782,5100,0.1533,-0.2321
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.04,uM,LJP5,3,D24,72,hr,1311,934,5010,0.1864,-0.1611
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.12,uM,LJP5,1,D23,72,hr,1311,828,5128,0.1615,-0.2086
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.12,uM,LJP5,2,D23,72,hr,1311,826,5100,0.1620,-0.2103
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.12,uM,LJP5,3,D23,72,hr,1311,840,5010,0.1676,-0.2059
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.37,uM,LJP5,1,D22,72,hr,1311,792,5128,0.1544,-0.2262
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.37,uM,LJP5,2,D22,72,hr,1311,771,5100,0.1512,-0.2376
50058-4,MDA-MB-231,10084-101-1,WZ3105,0.37,uM,LJP5,3,D22,72,hr,1311,860,5010,0.1716,-0.1961
50058-4,MDA-MB-231,10084-101-1,WZ3105,1.11,uM,LJP5,1,D21,72,hr,1311,862,5128,0.1681,-0.1922
50058-4,MDA-MB-231,10084-101-1,WZ3105,1.11,uM,LJP5,2,D21,72,hr,1311,781,5100,0.1531,-0.2326
50058-4,MDA-MB-231,10084-101-1,WZ3105,1.11,uM,LJP5,3,D21,72,hr,1311,853,5010,0.1702,-0.1995
50058-4,MDA-MB-231,10084-101-1,WZ3105,3.33,uM,LJP5,1,D20,72,hr,1311,862,5128,0.1681,-0.1922
50058-4,MDA-MB-231,10084-101-1,WZ3105,3.33,uM,LJP5,2,D20,72,hr,1311,792,5100,0.1553,-0.2271
50058-4,MDA-MB-231,10084-101-1,WZ3105,3.33,uM,LJP5,3,D20,72,hr,1311,800,5010,0.1597,-0.2257
50058-4,MDA-MB-231,10084-101-1,WZ3105,10,uM,LJP5,1,D19,72,hr,1311,983,5128,0.1917,-0.1364
50058-4,MDA-MB-231,10084-101-1,WZ3105,10,uM,LJP5,2,D19,72,hr,1311,1079,5100,0.2116,-0.0949
50058-4,MDA-MB-231,10084-101-1,WZ3105,10,uM,LJP5,3,D19,72,hr,1311,1019,5010,0.2034,-0.1224
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.04,uM,LJP6,1,P12,72,hr,1311,4668,4870,0.9585,0.9557
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.04,uM,LJP6,2,P12,72,hr,1311,4497,4961,0.9064,0.9001
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.04,uM,LJP6,3,P12,72,hr,1311,4991,4973,1.0035,1.0036
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.12,uM,LJP6,1,P11,72,hr,1311,4576,4870,0.9396,0.9352
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.12,uM,LJP6,2,P11,72,hr,1311,4251,4961,0.8568,0.8452
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.12,uM,LJP6,3,P11,72,hr,1311,4751,4973,0.9552,0.9529
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.37,uM,LJP6,1,P10,72,hr,1311,3686,4870,0.7569,0.7262
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.37,uM,LJP6,2,P10,72,hr,1311,3409,4961,0.6871,0.6448
50058-4,MDA-MB-231,10086-101-1,XMD11-50,0.37,uM,LJP6,3,P10,72,hr,1311,3755,4973,0.7550,0.7280
50058-4,MDA-MB-231,10086-101-1,XMD11-50,1.11,uM,LJP6,1,P09,72,hr,1311,2641,4870,0.5423,0.4474
50058-4,MDA-MB-231,10086-101-1,XMD11-50,1.11,uM,LJP6,2,P09,72,hr,1311,2474,4961,0.4986,0.3918
50058-4,MDA-MB-231,10086-101-1,XMD11-50,1.11,uM,LJP6,3,P09,72,hr,1311,2726,4973,0.5481,0.4629
50058-4,MDA-MB-231,10086-101-1,XMD11-50,3.33,uM,LJP6,1,P08,72,hr,1311,1846,4870,0.3790,0.1979
50058-4,MDA-MB-231,10086-101-1,XMD11-50,3.33,uM,LJP6,2,P08,72,hr,1311,1850,4961,0.3729,0.1962
50058-4,MDA-MB-231,10086-101-1,XMD11-50,3.33,uM,LJP6,3,P08,72,hr,1311,2019,4973,0.4059,0.2514
50058-4,MDA-MB-231,10086-101-1,XMD11-50,10,uM,LJP6,1,P07,72,hr,1311,1355,4870,0.2782,0.0173
50058-4,MDA-MB-231,10086-101-1,XMD11-50,10,uM,LJP6,2,P07,72,hr,1311,1249,4961,0.2517,-0.0252
50058-4,MDA-MB-231,10086-101-1,XMD11-50,10,uM,LJP6,3,P07,72,hr,1311,1499,4973,0.3014,0.0719
50058-4,MDA-MB-231,10087-101-1,XMD11-85h,0.04,uM,LJP6,1,P24,72,hr,1311,3724,4870,0.7647,0.7356
50058-4,MDA-MB-231,10087-101-1,XMD11-85h,0.04,uM,LJP6,2,P24,72,hr,1311,3936,4961,0.7933,0.7727
50058-4,MDA-MB-231,10087-101-1,XMD11-85h,0.04,uM,LJP6,3,P24,72,hr,1311,3785,4973,0.7610,0.7352
