cell_line	drug	concentration	cell_count__time0	cell_count	cell_count__ctrl	log10_concentration	GR	rel_cell_count	ctrl_cell_doublings	experiment
MCF 10A	Alvocidib	0.37	513	452	10473	-0.431798275933005	-0.028672394827151115	0.04315859830039148	4.351572126666856	MCF 10A Alvocidib
MCF 10A	Alvocidib	1.11	513	476	10473	0.045322978786657475	-0.01705539793995081	0.0454502052897928	4.351572126666856	MCF 10A Alvocidib
MCF 10A	Alvocidib	3.33	513	505	10473	0.5224442335063199	-0.0036053786458266623	0.04821923040198606	4.351572126666856	MCF 10A Alvocidib
MCF 10A	Alvocidib	10	513	467	10473	1	-0.021357737318854486	0.044590852668767306	4.351572126666856	MCF 10A Alvocidib
MCF 10A	Alvocidib	0.04	1694	4715	11217	-1.3979400086720375	0.4555054980269322	0.42034412053133635	2.727181097247126	MCF 10A Alvocidib
MCF 10A	Alvocidib	0.12	1694	610	11217	-0.9208187539523752	-0.31238201733346416	0.05438174199875189	2.727181097247126	MCF 10A Alvocidib
MCF 10A	Alvocidib	0.37	1694	300	11217	-0.431798275933005	-0.4699295231941333	0.026745119015779622	2.727181097247126	MCF 10A Alvocidib
MCF 10A	Alvocidib	1.11	1694	299	11217	0.045322978786657475	-0.47057809398752337	0.026655968619060354	2.727181097247126	MCF 10A Alvocidib
MCF 10A	Alvocidib	3.33	1694	289	11217	0.5224442335063199	-0.47714070634913963	0.0257644646518677	2.727181097247126	MCF 10A Alvocidib
MCF 10A	Alvocidib	10	1694	336	11217	1	-0.44743823430859075	0.029954533297673176	2.727181097247126	MCF 10A Alvocidib
MCF 10A	Alvocidib	0.04	962	722	10692	-1.3979400086720375	-0.07928273645658501	0.06752712308267864	3.4743510384730363	MCF 10A Alvocidib
MCF 10A	Alvocidib	0.12	962	320	10692	-0.9208187539523752	-0.27152755754589863	0.029928918817807706	3.4743510384730363	MCF 10A Alvocidib
MCF 10A	Alvocidib	0.37	962	200	10692	-0.431798275933005	-0.3636990197475266	0.01870557426112982	3.4743510384730363	MCF 10A Alvocidib
MCF 10A	Alvocidib	1.11	962	212	10692	0.045322978786657475	-0.35293752302440695	0.019827908716797606	3.4743510384730363	MCF 10A Alvocidib
MCF 10A	Alvocidib	3.33	962	204	10692	0.5224442335063199	-0.36006196395166923	0.019079685746352413	3.4743510384730363	MCF 10A Alvocidib
MCF 10A	Alvocidib	10	962	252	10692	1	-0.31993316272699457	0.02356902356902357	3.4743510384730363	MCF 10A Alvocidib
MCF 10A	AT-7519	0.04	513	9912	10473	-1.3979400086720375	0.9748561798624185	0.9464336866227442	4.351572126666856	MCF 10A AT-7519
MCF 10A	AT-7519	0.12	513	7852	10473	-0.9208187539523752	0.8719053094006066	0.7497374200324645	4.351572126666856	MCF 10A AT-7519
MCF 10A	AT-7519	0.37	513	995	10473	-0.431798275933005	0.1644352669438507	0.09500620643559629	4.351572126666856	MCF 10A AT-7519
MCF 10A	AT-7519	1.11	513	815	10473	0.045322978786657475	0.112242410787178	0.0778191540150864	4.351572126666856	MCF 10A AT-7519
MCF 10A	AT-7519	3.33	513	665	10473	0.5224442335063199	0.06145031330802442	0.06349661033132818	4.351572126666856	MCF 10A AT-7519
MCF 10A	AT-7519	10	513	482	10473	1	-0.014221856995397908	0.04602310703714313	4.351572126666856	MCF 10A AT-7519
MCF 10A	AT-7519	0.04	1694	11122	11217	-1.3979400086720375	0.993772245849972	0.9915307123116698	2.727181097247126	MCF 10A AT-7519
MCF 10A	AT-7519	0.12	1694	10552	11217	-0.9208187539523752	0.9556792370462857	0.9407149861816885	2.727181097247126	MCF 10A AT-7519
MCF 10A	AT-7519	0.37	1694	6457	11217	-0.431798275933005	0.6333660782930044	0.5756441116162967	2.727181097247126	MCF 10A AT-7519
MCF 10A	AT-7519	1.11	1694	623	11217	0.045322978786657475	-0.30704449437214887	0.055540697156102346	2.727181097247126	MCF 10A AT-7519
MCF 10A	AT-7519	3.33	1694	314	11217	0.5224442335063199	-0.46098985704059847	0.027993224569849335	2.727181097247126	MCF 10A AT-7519
MCF 10A	AT-7519	10	1694	253	11217	1	-0.5020346753067554	0.022555050369974145	2.727181097247126	MCF 10A AT-7519
MCF 10A	AT-7519	0.04	962	9592	10692	-1.3979400086720375	0.9384704243905957	0.897119341563786	3.4743510384730363	MCF 10A AT-7519
MCF 10A	AT-7519	0.12	962	7625	10692	-0.9208187539523752	0.8145627973266127	0.7131500187055743	3.4743510384730363	MCF 10A AT-7519
MCF 10A	AT-7519	0.37	962	595	10692	-0.431798275933005	-0.12915014051889762	0.05564908342686121	3.4743510384730363	MCF 10A AT-7519
MCF 10A	AT-7519	1.11	962	319	10692	0.045322978786657475	-0.2721835114471325	0.029835390946502057	3.4743510384730363	MCF 10A AT-7519
MCF 10A	AT-7519	3.33	962	194	10692	0.5224442335063199	-0.36925301089327034	0.018144407033295923	3.4743510384730363	MCF 10A AT-7519
MCF 10A	AT-7519	10	962	195	10692	1	-0.3683189305811372	0.01823793490460157	3.4743510384730363	MCF 10A AT-7519
MCF 10A	AZD 5438	0.04	513	9444	10473	-1.3979400086720375	0.9530277309145188	0.9017473503294186	4.351572126666856	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.12	513	5533	10473	-0.9208187539523752	0.7272271757412399	0.5283108946815621	4.351572126666856	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.37	513	1767	10473	-0.431798275933005	0.32871263722423394	0.16871956459467202	4.351572126666856	MCF 10A AZD 5438
MCF 10A	AZD 5438	1.11	513	579	10473	0.045322978786657475	0.028202531591920543	0.05528501861930679	4.351572126666856	MCF 10A AZD 5438
MCF 10A	AZD 5438	3.33	513	704	10473	0.5224442335063199	0.07544326017646319	0.06722047168910532	4.351572126666856	MCF 10A AZD 5438
MCF 10A	AZD 5438	10	513	576	10473	1	0.026975817017033554	0.054998567745631624	4.351572126666856	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.04	1694	10915	11217	-1.3979400086720375	0.9800846499368456	0.9730765801907818	2.727181097247126	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.12	1694	9687	11217	-0.9208187539523752	0.895296484320516	0.8635998930195239	2.727181097247126	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.37	1694	6413	11217	-0.431798275933005	0.6292760053834725	0.571721494160649	2.727181097247126	MCF 10A AZD 5438
MCF 10A	AZD 5438	1.11	1694	1677	11217	0.045322978786657475	-0.003691535300668347	0.14950521529820807	2.727181097247126	MCF 10A AZD 5438
MCF 10A	AZD 5438	3.33	1694	513	11217	0.5224442335063199	-0.35469000223289837	0.04573415351698315	2.727181097247126	MCF 10A AZD 5438
MCF 10A	AZD 5438	10	1694	574	11217	1	-0.32754949902819896	0.05117232771685834	2.727181097247126	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.04	962	9619	10692	-1.3979400086720375	0.9400393604680464	0.8996445940890385	3.4743510384730363	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.12	962	7001	10692	-0.9208187539523752	0.7705148430308395	0.6547886270108493	3.4743510384730363	MCF 10A AZD 5438
MCF 10A	AZD 5438	0.37	962	2408	10692	-0.431798275933005	0.30224389010228947	0.225215114104003	3.4743510384730363	MCF 10A AZD 5438
MCF 10A	AZD 5438	1.11	962	710	10692	0.045322978786657475	-0.08371355422849502	0.06640478862701085	3.4743510384730363	MCF 10A AZD 5438
MCF 10A	AZD 5438	3.33	962	260	10692	0.5224442335063199	-0.31378821743822094	0.024317246539468762	3.4743510384730363	MCF 10A AZD 5438
MCF 10A	AZD 5438	10	962	333	10692	1	-0.26313009246009667	0.031144781144781145	3.4743510384730363	MCF 10A AZD 5438
MCF 10A	AZD-6482	0.04	513	9739	10362	-1.3979400086720375	0.9716038972546499	0.9398764717236054	4.336199852643026	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.12	513	8086	10362	-0.9208187539523752	0.8888188479164989	0.7803512835359969	4.336199852643026	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.37	513	7846	10362	-0.431798275933005	0.8757397790906456	0.7571897317120247	4.336199852643026	MCF 10A AZD-6482
MCF 10A	AZD-6482	1.11	513	6398	10362	0.045322978786657475	0.7895301217851884	0.6174483690407258	4.336199852643026	MCF 10A AZD-6482
MCF 10A	AZD-6482	3.33	513	4932	10362	0.5224442335063199	0.6852892354576865	0.47596988998262885	4.336199852643026	MCF 10A AZD-6482
MCF 10A	AZD-6482	10	513	773	10362	1	0.09916805086145253	0.07459949816637715	4.336199852643026	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.04	1694	11212	11103	-1.3979400086720375	1.0072163009057347	1.009817166531568	2.712443761689178	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.12	1694	10786	11103	-0.9208187539523752	0.9787555207468746	0.9714491578852562	2.712443761689178	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.37	1694	10494	11103	-0.431798275933005	0.9588348218576479	0.9451499594704134	2.712443761689178	MCF 10A AZD-6482
MCF 10A	AZD-6482	1.11	1694	9840	11103	0.045322978786657475	0.9129117886704206	0.8862469602810051	2.712443761689178	MCF 10A AZD-6482
MCF 10A	AZD-6482	3.33	1694	9430	11103	0.5224442335063199	0.883131480285618	0.8493200036026299	2.712443761689178	MCF 10A AZD-6482
MCF 10A	AZD-6482	10	1694	4286	11103	1	0.40807460535356976	0.38602179591101504	2.712443761689178	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.04	962	10549	10512	-1.3979400086720375	1.0020379959900687	1.003519786910198	3.449856476552288	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.12	962	10337	10512	-0.9208187539523752	0.9902911962103058	0.9833523592085236	3.449856476552288	MCF 10A AZD-6482
MCF 10A	AZD-6482	0.37	962	10138	10512	-0.431798275933005	0.9791080129063172	0.9644216133942162	3.449856476552288	MCF 10A AZD-6482
MCF 10A	AZD-6482	1.11	962	10023	10512	0.045322978786657475	0.9725741342837422	0.9534817351598174	3.449856476552288	MCF 10A AZD-6482
MCF 10A	AZD-6482	3.33	962	9766	10512	0.5224442335063199	0.9577775312048571	0.9290334855403348	3.449856476552288	MCF 10A AZD-6482
MCF 10A	AZD-6482	10	962	4647	10512	1	0.578586637348695	0.4420662100456621	3.449856476552288	MCF 10A AZD-6482
MCF 10A	AZD7762	0.04	513	6866	10473	-1.3979400086720375	0.8150634916566268	0.6555905662178936	4.351572126666856	MCF 10A AZD7762
MCF 10A	AZD7762	0.12	513	4519	10473	-0.9208187539523752	0.6487152468714914	0.43149049937935646	4.351572126666856	MCF 10A AZD7762
MCF 10A	AZD7762	0.37	513	3341	10473	-0.431798275933005	0.538166948787625	0.3190107896495751	4.351572126666856	MCF 10A AZD7762
MCF 10A	AZD7762	1.11	513	1722	10473	0.045322978786657475	0.3208591262236393	0.16442280148954455	4.351572126666856	MCF 10A AZD7762
MCF 10A	AZD7762	3.33	513	936	10473	0.5224442335063199	0.1481925990283317	0.0893726725866514	4.351572126666856	MCF 10A AZD7762
MCF 10A	AZD7762	10	513	353	10473	1	-0.08231563756461446	0.03370571946911105	4.351572126666856	MCF 10A AZD7762
MCF 10A	AZD7762	0.04	1694	9157	11217	-1.3979400086720375	0.8565940655618116	0.8163501827583133	2.727181097247126	MCF 10A AZD7762
MCF 10A	AZD7762	0.12	1694	7703	11217	-0.9208187539523752	0.7425362312873702	0.6867255059285013	2.727181097247126	MCF 10A AZD7762
MCF 10A	AZD7762	0.37	1694	6905	11217	-0.431798275933005	0.6740404700571008	0.6155834893465276	2.727181097247126	MCF 10A AZD7762
MCF 10A	AZD7762	1.11	1694	5059	11217	0.045322978786657475	0.49357827269476395	0.45101185700276364	2.727181097247126	MCF 10A AZD7762
MCF 10A	AZD7762	3.33	1694	3091	11217	0.5224442335063199	0.2467267293415185	0.27556387625924933	2.727181097247126	MCF 10A AZD7762
MCF 10A	AZD7762	10	1694	838	11217	1	-0.22746625496829864	0.07470803245074441	2.727181097247126	MCF 10A AZD7762
MCF 10A	AZD7762	0.04	962	10030	10692	-1.3979400086720375	0.9635437624692031	0.9380845491956603	3.4743510384730363	MCF 10A AZD7762
MCF 10A	AZD7762	0.12	962	8295	10692	-0.9208187539523752	0.8590864792384492	0.7758136924803591	3.4743510384730363	MCF 10A AZD7762
MCF 10A	AZD7762	0.37	962	6489	10692	-0.431798275933005	0.7322337215321766	0.6069023569023569	3.4743510384730363	MCF 10A AZD7762
MCF 10A	AZD7762	1.11	962	3756	10692	0.045322978786657475	0.48000151430129034	0.35129068462401797	3.4743510384730363	MCF 10A AZD7762
MCF 10A	AZD7762	3.33	962	1659	10692	0.5224442335063199	0.16982143383471726	0.15516273849607182	3.4743510384730363	MCF 10A AZD7762
MCF 10A	AZD7762	10	962	414	10692	1	-0.21547589106379383	0.03872053872053872	3.4743510384730363	MCF 10A AZD7762
MCF 10A	AZD8055	0.04	513	2503	10473	-1.3979400086720375	0.43940402552514923	0.23899551226964574	4.351572126666856	MCF 10A AZD8055
MCF 10A	AZD8055	0.12	513	1215	10473	-0.9208187539523752	0.21913390362193486	0.11601260383844171	4.351572126666856	MCF 10A AZD8055
MCF 10A	AZD8055	0.37	513	1100	10473	-0.431798275933005	0.19159242241734953	0.10503198701422706	4.351572126666856	MCF 10A AZD8055
MCF 10A	AZD8055	1.11	513	1080	10473	0.045322978786657475	0.1865784503179273	0.1031223145230593	4.351572126666856	MCF 10A AZD8055
MCF 10A	AZD8055	3.33	513	927	10473	0.5224442335063199	0.14564606468802443	0.08851331996562589	4.351572126666856	MCF 10A AZD8055
MCF 10A	AZD8055	10	513	840	10473	1	0.11999178928644239	0.08020624462904612	4.351572126666856	MCF 10A AZD8055
MCF 10A	AZD8055	0.04	1694	6286	11217	-1.3979400086720375	0.617369955858253	0.5603993937773023	2.727181097247126	MCF 10A AZD8055
MCF 10A	AZD8055	0.12	1694	4177	11217	-0.9208187539523752	0.39225959866394033	0.37238120709637157	2.727181097247126	MCF 10A AZD8055
MCF 10A	AZD8055	0.37	1694	3172	11217	-0.431798275933005	0.25860834246002096	0.28278505839350987	2.727181097247126	MCF 10A AZD8055
MCF 10A	AZD8055	1.11	1694	2755	11217	0.045322978786657475	0.19521382406205023	0.2456093429615762	2.727181097247126	MCF 10A AZD8055
MCF 10A	AZD8055	3.33	1694	2536	11217	0.5224442335063199	0.1594587472313358	0.22608540608005706	2.727181097247126	MCF 10A AZD8055
MCF 10A	AZD8055	10	1694	2374	11217	1	0.13173084374871236	0.21164304181153606	2.727181097247126	MCF 10A AZD8055
MCF 10A	AZD8055	0.04	962	3374	10692	-1.3979400086720375	0.4350108806211408	0.31556303778526	3.4743510384730363	MCF 10A AZD8055
MCF 10A	AZD8055	0.12	962	2256	10692	-0.9208187539523752	0.2780325588670969	0.21099887766554434	3.4743510384730363	MCF 10A AZD8055
MCF 10A	AZD8055	0.37	962	1649	10692	-0.431798275933005	0.16778751378635381	0.15422745978301533	3.4743510384730363	MCF 10A AZD8055
MCF 10A	AZD8055	1.11	962	1540	10692	0.045322978786657475	0.14502636610784525	0.1440329218106996	3.4743510384730363	MCF 10A AZD8055
MCF 10A	AZD8055	3.33	962	1501	10692	0.5224442335063199	0.13660385504062966	0.14038533482977927	3.4743510384730363	MCF 10A AZD8055
MCF 10A	AZD8055	10	962	57	10692	1	-0.5566424460307267	0.005331088664421998	3.4743510384730363	MCF 10A AZD8055
MCF 10A	AZD8330	0.04	513	447	10362	-1.3979400086720375	-0.03126084640170912	0.04313839027214823	4.336199852643026	MCF 10A AZD8330
MCF 10A	AZD8330	0.12	513	487	10362	-0.9208187539523752	-0.011923120006633647	0.046998648909476935	4.336199852643026	MCF 10A AZD8330
MCF 10A	AZD8330	0.37	513	565	10362	-0.431798275933005	0.022515751647181226	0.0545261532522679	4.336199852643026	MCF 10A AZD8330
MCF 10A	AZD8330	1.11	513	643	10362	0.045322978786657475	0.0534696343779264	0.06205365759505887	4.336199852643026	MCF 10A AZD8330
MCF 10A	AZD8330	3.33	513	652	10362	0.5224442335063199	0.05685198573054229	0.06292221578845783	4.336199852643026	MCF 10A AZD8330
MCF 10A	AZD8330	10	513	577	10362	1	0.027483673159846234	0.05568423084346651	4.336199852643026	MCF 10A AZD8330
MCF 10A	AZD8330	0.04	1694	2625	11103	-1.3979400086720375	0.17524153571534584	0.2364225884895974	2.712443761689178	MCF 10A AZD8330
MCF 10A	AZD8330	0.12	1694	2427	11103	-0.9208187539523752	0.14174827044033478	0.21858957038638205	2.712443761689178	MCF 10A AZD8330
MCF 10A	AZD8330	0.37	1694	2519	11103	-0.431798275933005	0.15751731562956262	0.22687561920201746	2.712443761689178	MCF 10A AZD8330
MCF 10A	AZD8330	1.11	1694	2628	11103	0.045322978786657475	0.17573653176125892	0.23669278573358551	2.712443761689178	MCF 10A AZD8330
MCF 10A	AZD8330	3.33	1694	2695	11103	0.5224442335063199	0.18669973623800096	0.24272719084932	2.712443761689178	MCF 10A AZD8330
MCF 10A	AZD8330	10	1694	2835	11103	1	0.2090646100496425	0.2553363955687652	2.712443761689178	MCF 10A AZD8330
MCF 10A	AZD8330	0.04	962	1546	10512	-1.3979400086720375	0.1474205019983279	0.14707001522070015	3.449856476552288	MCF 10A AZD8330
MCF 10A	AZD8330	0.12	962	1687	10512	-0.9208187539523752	0.17682040768813545	0.16048325722983256	3.449856476552288	MCF 10A AZD8330
MCF 10A	AZD8330	0.37	962	1613	10512	-0.431798275933005	0.16161810417176503	0.15344368340943684	3.449856476552288	MCF 10A AZD8330
MCF 10A	AZD8330	1.11	962	1630	10512	0.045322978786657475	0.165153665499028	0.15506088280060884	3.449856476552288	MCF 10A AZD8330
MCF 10A	AZD8330	3.33	962	1724	10512	0.5224442335063199	0.18424448530607762	0.16400304414003045	3.449856476552288	MCF 10A AZD8330
MCF 10A	AZD8330	10	962	1760	10512	1	0.19136008713015618	0.167427701674277	3.449856476552288	MCF 10A AZD8330
MCF 10A	Barasertib	0.04	513	1407	10362	-1.3979400086720375	0.26197532062306284	0.13578459756803707	4.336199852643026	MCF 10A Barasertib
MCF 10A	Barasertib	0.12	513	1333	10362	-0.9208187539523752	0.24634904182765505	0.12864311908897896	4.336199852643026	MCF 10A Barasertib
MCF 10A	Barasertib	0.37	513	1313	10362	-0.431798275933005	0.24201141697961992	0.12671298977031462	4.336199852643026	MCF 10A Barasertib
MCF 10A	Barasertib	1.11	513	1268	10362	0.045322978786657475	0.23206264251703113	0.12237019880331983	4.336199852643026	MCF 10A Barasertib
MCF 10A	Barasertib	3.33	513	1376	10362	0.5224442335063199	0.2555080235454592	0.13279289712410733	4.336199852643026	MCF 10A Barasertib
MCF 10A	Barasertib	10	513	1307	10362	1	0.24070022082297315	0.1261339509747153	4.336199852643026	MCF 10A Barasertib
MCF 10A	Barasertib	0.04	1694	2690	11103	-1.3979400086720375	0.1858875682562564	0.24227686210933982	2.712443761689178	MCF 10A Barasertib
MCF 10A	Barasertib	0.12	1694	1920	11103	-0.9208187539523752	0.04725206632612733	0.17292623615239125	2.712443761689178	MCF 10A Barasertib
MCF 10A	Barasertib	0.37	1694	1965	11103	-0.431798275933005	0.05623498306294494	0.17697919481221291	2.712443761689178	MCF 10A Barasertib
MCF 10A	Barasertib	1.11	1694	1993	11103	0.045322978786657475	0.06175896785921342	0.17950103575610196	2.712443761689178	MCF 10A Barasertib
MCF 10A	Barasertib	3.33	1694	2090	11103	0.5224442335063199	0.08052529683690546	0.18823741331171756	2.712443761689178	MCF 10A Barasertib
MCF 10A	Barasertib	10	1694	2049	11103	1	0.07266169149130608	0.18454471764388003	2.712443761689178	MCF 10A Barasertib
MCF 10A	Barasertib	0.04	962	1437	10512	-1.3979400086720375	0.1233589125341028	0.13670091324200914	3.449856476552288	MCF 10A Barasertib
MCF 10A	Barasertib	0.12	962	1429	10512	-0.9208187539523752	0.12154251425208584	0.1359398782343988	3.449856476552288	MCF 10A Barasertib
MCF 10A	Barasertib	0.37	962	1401	10512	-0.431798275933005	0.11512767911399102	0.13327625570776255	3.449856476552288	MCF 10A Barasertib
MCF 10A	Barasertib	1.11	962	1466	10512	0.045322978786657475	0.12988377162802345	0.13945966514459665	3.449856476552288	MCF 10A Barasertib
MCF 10A	Barasertib	3.33	962	1494	10512	0.5224442335063199	0.1360972304266148	0.1421232876712329	3.449856476552288	MCF 10A Barasertib
MCF 10A	Barasertib	10	962	1465	10512	1	0.12966030947041673	0.13936453576864535	3.449856476552288	MCF 10A Barasertib
MCF 10A	BI-2536	0.04	513	739	10473	-1.3979400086720375	0.08750143651766873	0.0705623985486489	4.351572126666856	MCF 10A BI-2536
MCF 10A	BI-2536	0.12	513	846	10473	-0.9208187539523752	0.12182515615147849	0.08077914637639645	4.351572126666856	MCF 10A BI-2536
MCF 10A	BI-2536	0.37	513	889	10473	-0.431798275933005	0.13467930227039537	0.08488494223240714	4.351572126666856	MCF 10A BI-2536
MCF 10A	BI-2536	1.11	513	797	10473	0.045322978786657475	0.10654870793708926	0.07610044877303543	4.351572126666856	MCF 10A BI-2536
MCF 10A	BI-2536	3.33	513	740	10473	0.5224442335063199	0.08783943365483782	0.0706578821732073	4.351572126666856	MCF 10A BI-2536
MCF 10A	BI-2536	10	513	760	10473	1	0.09452663700908936	0.07256755466437506	4.351572126666856	MCF 10A BI-2536
MCF 10A	BI-2536	0.04	1694	1015	11217	-1.3979400086720375	-0.17123151868258557	0.09048765267005437	2.727181097247126	MCF 10A BI-2536
MCF 10A	BI-2536	0.12	1694	1063	11217	-0.9208187539523752	-0.15707010834672364	0.09476687171257912	2.727181097247126	MCF 10A BI-2536
MCF 10A	BI-2536	0.37	1694	1182	11217	-0.431798275933005	-0.1236258335695557	0.10537576892217171	2.727181097247126	MCF 10A BI-2536
MCF 10A	BI-2536	1.11	1694	1247	11217	0.045322978786657475	-0.10625324428515603	0.11117054470892396	2.727181097247126	MCF 10A BI-2536
MCF 10A	BI-2536	3.33	1694	1239	11217	0.5224442335063199	-0.10835997243226625	0.11045734153516983	2.727181097247126	MCF 10A BI-2536
MCF 10A	BI-2536	10	1694	1413	11217	1	-0.06434392857205373	0.125969510564322	2.727181097247126	MCF 10A BI-2536
MCF 10A	BI-2536	0.04	962	786	10692	-1.3979400086720375	-0.05649814642286588	0.07351290684624018	3.4743510384730363	MCF 10A BI-2536
MCF 10A	BI-2536	0.12	962	898	10692	-0.9208187539523752	-0.019620006047758598	0.08398802843247288	3.4743510384730363	MCF 10A BI-2536
MCF 10A	BI-2536	0.37	962	1000	10692	-0.431798275933005	0.011212920963355133	0.09352787130564909	3.4743510384730363	MCF 10A BI-2536
MCF 10A	BI-2536	1.11	962	963	10692	0.045322978786657475	2.990821827013601e-4	0.09006734006734007	3.4743510384730363	MCF 10A BI-2536
MCF 10A	BI-2536	3.33	962	905	10692	0.5224442335063199	-0.017426490935243844	0.08464272353161242	3.4743510384730363	MCF 10A BI-2536
MCF 10A	BI-2536	10	962	909	10692	1	-0.01617847414853124	0.08501683501683502	3.4743510384730363	MCF 10A BI-2536
